X,Y,OBJECTID,NAME,NBR,STREETADDR,CITY,ZIP,TYPE,GCSCORE,GCMETHOD,DAFID,POINT_X,POINT_Y
424714.2746,4498565.256,3348,SPROUTS FARMERS MARKET,,6284 S STATE ST,MURRAY,84107,Supermarket,100,AddressPoints.AddressGrid,R85141,424714.2746,4498565.256
290780.5543,4124089.312,3349,LEEDS MARKET,,261 N MAIN,LEEDS,84746,Grocery Store,90.91999817,AddressPoints.AddressGrid,R85150,290780.5543,4124089.312
440572.3798,4462124.355,3350,EL MEXICANO MARKET,,560 N STATE ST,OREM,84057,Supermarket,100,Centerlines.StatewideRoads,R85282,440572.3798,4462124.355
423692.663,4488893.648,3351,SAMS CLUB,4718,11278 S JORDAN GATEWAY,SOUTH JORDAN,84095,Supermarket,100,AddressPoints.AddressGrid,R85284,423692.663,4488893.648
430291.5914,4497301.309,3352,WALGREENS,10731,2330 E FORT UNION BLVD,COTTONWOOD HEIGHTS,84121,Convenience Grocery,100,AddressPoints.AddressGrid,R85479,430291.5914,4497301.309
441865.0778,4458176.167,3353,SPROUTS FARMERS MARKET,,1375 S STATE ST,OREM,84097,Supermarket,100,Centerlines.StatewideRoads,R85649,441865.0778,4458176.167
430793.5323,4617694.348,3354,DOLLAR TREE,3879,4 S HWY 165,PROVIDENCE,84332,Convenience Grocery,100,AddressPoints.AddressGrid,R85650,430793.5323,4617694.348
413462.6734,4506809.214,3355,GNC,1786,2885 S 5600 W STE E,WEST VALLEY CITY,84120,Health Food,100,AddressPoints.AddressGrid,R85695,413462.6734,4506809.214
294842.5326,4116896.25,3356,WALGREENS,11673,1235 W STATE ST,HURRICANE,84737,Convenience Grocery,100,AddressPoints.AddressGrid,R85697,294842.5326,4116896.25
426150.8556,4493892.174,3357,CASH N CARRY,,8750 S 700 E,SANDY,84070,Specialty Grocery,100,AddressPoints.AddressGrid,R85762,426150.8556,4493892.173
440619.8153,4462700.918,3358,EL CENTRO DE OREM,,845 N 100 W STE 108,OREM,84057,Grocery Store,100,AddressPoints.AddressGrid,R85920,440619.8153,4462700.918
430066.4376,4475993.288,3359,SMITHS MARKET PLACE,119,1550 E 3500 N,LEHI,84043,Supermarket,100,Centerlines.StatewideRoads,R86046,430066.4376,4475993.288
416751.4107,4505729.555,3360,MERCADO PLAZA DEL SOL,,3952 W 3500 S,WEST VALLEY CITY,84120,Specialty Grocery,100,AddressPoints.AddressGrid,R86067,416751.4107,4505729.554
416127.7209,4500630.748,3361,DULCERIA LA PRINCESA,,5448 S 4220 W,KEARNS,84118,Specialty Grocery,100,AddressPoints.AddressGrid,R86092,416127.7209,4500630.748
660965,4120334,3362,RED MESA EXPRESS 517,,516 HIGHWAY 162,ANETH,84510,Convenience Grocery,,Manually Placed,R86148,660965,4120334
435374.9516,4431294.316,3363,EL PUEBLO MARKET,,1392 TURF FARM RD - 7,PAYSON,84651,Specialty Grocery,90.91999817,AddressPoints.AddressGrid,R86278,435374.9516,4431294.316
442993.4451,4456457.978,3364,RANCHO MARKETS,,1700 N STATE ST - 13,PROVO,84604,Specialty Grocery,90.91999817,AddressPoints.AddressGrid,R86506,442993.4451,4456457.978
434635.3324,4474280.956,3365,WAL-MART SUPERCENTER,4689,4689 CEDAR HILLS DR,CEDAR HILLS,84062,Supermarket,100,AddressPoints.AddressGrid,R86561,434635.3324,4474280.956
421947,4471347,3366,WAL-MART SUPERCENTER,4438,136 W CROSSROADS BLVD,SARATOGA SPRINGS,84045,Supermarket,,Manually Placed,R86562,421947,4471347
289882.0343,4116757.507,3367,WAL-MART STORES INC,4678,240 N 3400 W,HURRICANE,84737,Supermarket,100,Centerlines.StatewideRoads,R86716,289882.0343,4116757.507
622635.4463,4478507.884,3368,WALGREENS,12480,1316 W HIGHWAY 40,VERNAL,84078,Convenience Grocery,100,AddressPoints.AddressGrid,R86729,622635.4463,4478507.884
385375.0541,4313380.354,3369,FAMILY DOLLAR INC,28044,315 S MAIN ST,FILLMORE,84631,Convenience Grocery,100,AddressPoints.AddressGrid,R86747,385375.0541,4313380.353
397951,4170202,3370,FOSTERS SUPERMARKET,,BRYCE CANYON,BRYCE CANYON CITY,84717,Grocery Store,,Manually Placed,R8681,397951,4170202
424744.6248,4510686.725,3371,GLOBAL SUPERMARKET,,1160 S MAIN ST,SALT LAKE CITY,84101,Specialty Grocery,100,AddressPoints.AddressGrid,R86819,424744.6248,4510686.725
266945.2216,4111674.504,3372,WALGREENS,11674,1849 W SUNSET BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R86844,266945.2216,4111674.504
417065.1098,4488310.012,3373,GNC,7395,11565 S PKWY PLAZA,SOUTH JORDAN,84095,Health Food,90.91999817,Centerlines.StatewideRoads,R86884,417065.1098,4488310.012
430451.1806,4618148.55,3374,WAL-MART SUPERCENTER,4272,1150 S 100 W,LOGAN,84321,Supermarket,100,AddressPoints.AddressGrid,R86984,430451.1806,4618148.55
424587.0613,4537230.848,3375,LAGOON RV PARK &,,135 N LAGOON DR,FARMINGTON,84025,Convenience Grocery,100,AddressPoints.AddressGrid,R87125,424587.0613,4537230.848
420754.1439,4503883.945,3376,SMOKERS CONNECTION,,1661 W 4100 S,TAYLORSVILLE,84123,Convenience Grocery,100,Centerlines.StatewideRoads,R87300,420754.1439,4503883.945
464277.6566,4482884.082,3377,REAL FOODS MARKET,,475 W 910 S,HEBER CITY,84032,Health Food,100,Centerlines.StatewideRoads,R87498,464277.6566,4482884.082
390053.3644,4487485.426,3378,ZACATECAS MARKET,,2 N MAIN,TOOELE,84074,Specialty Grocery,90.91999817,AddressPoints.AddressGrid,R87505,390053.3644,4487485.426
526040.1909,4247539.666,3379,HANKSVILLE SHELL & C STORE,,240 E HWY 24,HANKSVILLE,84734,Convenience Grocery,93.33999634,Centerlines.StatewideRoads,R87897,526040.1909,4247539.666
425452.5225,4526049.616,3380,SMITHS MARKET PLACE,444,555 S 200 W,BOUNTIFUL,84010,Supermarket,100,AddressPoints.AddressGrid,R8808,425452.5225,4526049.616
430759.6111,4621867.919,3381,SMITHS MARKET PLACE,477,750 N MAIN ST,LOGAN,84321,Supermarket,100,AddressPoints.AddressGrid,R8813,430759.6111,4621867.919
276075,4112325,3382,NATURAL GROCERS,,624 W TELEGRAPH ST,WASHINGTON,84870,Grocery Store,,Manually Placed,R88148,276075,4112325
432478.7832,4505853.74,3383,SMITHS MARKETPLACE,475,3215 S VALLEY AVE,SALT LAKE CITY,84109,Supermarket,90.91999817,AddressPoints.AddressGrid,R8815,432478.7832,4505853.74
413311.7717,4507497.036,3384,WINCO FOODS,75,2572 S 5600 W,WEST VALLEY CITY,84120,Supermarket,100,AddressPoints.AddressGrid,R88275,413311.7717,4507497.036
422965.873,4497434.648,3385,WINCO FOODS,73,7020 S 700 W,MIDVALE,84047,Supermarket,100,AddressPoints.AddressGrid,R88276,422965.873,4497434.648
424960.5219,4483650.079,3386,WALGREENS,12294,176 E 13800 S,DRAPER,84020,Convenience Grocery,100,AddressPoints.AddressGrid,R88354,424960.5219,4483650.079
430554.7402,4622326.485,3387,WALGREENS,10552,999 N MAIN ST,LOGAN,84321,Convenience Grocery,100,AddressPoints.AddressGrid,R88588,430554.7402,4622326.485
437579.9707,4433007.077,3388,WALGREENS,13011,132 N MAIN ST,PAYSON,84651,Convenience Grocery,100,AddressPoints.AddressGrid,R88589,437579.9707,4433007.077
408226.5737,4505605.884,3389,RANCHO MARKETS,,8177 W 3500 S,MAGNA,84044,Supermarket,100,AddressPoints.AddressGrid,R88939,408226.5737,4505605.884
422544.4416,4471279.834,3390,DOLLAR TREE,4022,1458 W COMMERCE DR STE 100,SARATOGA SPRINGS,84045,Convenience Grocery,92.43000031,Centerlines.StatewideRoads,R88998,422544.4416,4471279.834
417779.6144,4566101.468,3391,WINCO FOODS,79,205 W 12TH ST,OGDEN,84404,Supermarket,100,AddressPoints.AddressGrid,R88999,417779.6144,4566101.468
410712.7429,4556287.137,3392,WINCO FOODS,78,6060 S 3500 W,ROY,84067,Supermarket,100,AddressPoints.AddressGrid,R89001,410712.7429,4556287.137
438771.8706,4462879.219,3393,WINCO FOODS,76,895 N 980 W,OREM,84057,Supermarket,100,AddressPoints.AddressGrid,R89003,438771.8706,4462879.219
444487,4455983,3394,BYU,,BYU CAMPUS,PROVO,84602,Grocery Store,,Manually Placed,R89228,444487,4455983
337099.5217,4173322.324,3395,BRIAN HEAD GENERAL STORE,,259 S VILLAGE WAY,BRIAN HEAD,84719,Convenience Grocery,100,AddressPoints.AddressGrid,R89293,337099.5217,4173322.324
418821.5662,4568302.519,3396,ANAYAS MARKET,,150 N WASHINGTON BLVD,OGDEN,84404,Specialty Grocery,100,AddressPoints.AddressGrid,R89422,418821.5662,4568302.519
622974.9649,4478641.599,3397,GNC,6340,1169 W HWY 40 -A,VERNAL,84078,Health Food,100,AddressPoints.AddressGrid,R89428,622974.9649,4478641.599
421222.8244,4564366.39,3398,7TH DAY ADVENTIST FOOD PANTRY,,2185 TAYLOR AVE,OGDEN,84404,Salvage Grocery,100,AddressPoints.AddressGrid,R89804,421222.8244,4564366.39
322438.4647,4117585.645,3399,SOL FOODS SUPERMARKET,,995 ZION PARK BLVD,SPRINGDALE,84767,Grocery Store,100,AddressPoints.AddressGrid,R89843,322438.4647,4117585.645
420411.6247,4505619.57,3400,LA ESTRELLITA,,1870 W 3500 S UNIT C,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R90640,420411.6247,4505619.57
261358.7858,4135826.774,3401,VEYO MERCANTILE CO,,13 N MAIN ST,VEYO,84782,Convenience Grocery,100,AddressPoints.AddressGrid,R90650,261358.7858,4135826.774
418931.1402,4505582.788,3402,PEREZ MARKET,,2774 W 3500 S,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R91028,418931.1402,4505582.788
261652.669,4116155.08,3403,RED MOUNTAIN MARKET,,374 S 200 E,IVINS,84738,Grocery Store,92.43000031,Centerlines.StatewideRoads,R91029,261652.669,4116155.08
602345.7267,4473283.8,3404,LAPOINT STORE INC,,10963 E 7000 N,LAPOINT,84039,Convenience Grocery,100,Centerlines.StatewideRoads,R91679,602345.7267,4473283.8
424577.4341,4509539.71,3405,MARISAS FASHIONS & MARKET,2,67 W 1700 S,SALT LAKE CITY,84115,Grocery Store,100,AddressPoints.AddressGrid,R92242,424577.4341,4509539.71
318014.9569,4170949.564,3406,SUNSHINE NUTRITION,,111 W 535 S,CEDAR CITY,84720,Health Food,100,AddressPoints.AddressGrid,R92302,318014.9569,4170949.564
425592.2657,4505886.478,3407,AFRICAN DISCOUNT MARKET,,3232 S 400 E STE 500,SALT LAKE CITY,84115,Specialty Grocery,100,AddressPoints.AddressGrid,R92418,425592.2657,4505886.478
475969.8652,4498806.687,3408,FAMILY DOLLAR INC,28251,165 W 200 S,KAMAS,84036,Convenience Grocery,100,Centerlines.StatewideRoads,R92499,475969.8652,4498806.687
418242.9112,4548133.57,3409,GNC,772,1400 N HILLFIELD RD STE 1037,LAYTON,84041,Health Food,98.77999878,Centerlines.StatewideRoads,R9255,418242.9112,4548133.569
424464.153,4523814.402,3410,WALGREENS,12452,2576 S HIGHWAY 89,WOODS CROSS,84010,Convenience Grocery,100,Centerlines.StatewideRoads,R92806,424464.153,4523814.402
585953.6849,4461328.053,3411,FAMILY DOLLAR INC,28292,105 S MAIN ST,DUCHESNE,84021,Convenience Grocery,100,Centerlines.StatewideRoads,R92938,585953.6849,4461328.053
420467,4503743,3412,AFRICAN BOUTIQUE,,4152 S 1785 W,TAYLORSVILLE,84129,Grocery Store,,Manually Placed,R92985,420467,4503743
417083.8638,4484872.259,3413,DOLLAR TREE,4524,3651 W MARKET CTR DR STE 300,RIVERTON,84065,Convenience Grocery,100,AddressPoints.AddressGrid,R93117,417083.8638,4484872.259
423866.0211,4510792.178,3414,TARGET STORE T,,1110 S 300 W,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R93168,423866.0211,4510792.178
379050.3386,4242269.532,3415,EAGLE POINT OPERATIONS LLC,,150 S W VILLAGE CIR,BEAVER,84713,Convenience Grocery,90.91999817,Centerlines.StatewideRoads,R93282,379050.3386,4242269.532
443322.9746,4455996.314,3416,DOLLAR TREE,2626,1360 N STATE ST,PROVO,84604,Convenience Grocery,100,AddressPoints.AddressGrid,R93308,443322.9746,4455996.314
417172.9931,4547867.349,3417,HARVEST MOON HEALTH FOODS,,1241 N MAIN,LAYTON,84041,Health Food,90.91999817,AddressPoints.AddressGrid,R93356,417172.9931,4547867.349
417980.1624,4634949.254,3418,NEWTON MARKET,,10 E MAIN,NEWTON,84327,Grocery Store,90.91999817,AddressPoints.AddressGrid,R93359,417980.1624,4634949.254
430546.9718,4470811.801,3419,GNC,154,368 N MEADOW LN STE C-4,AMERICAN FORK,84003,Health Food,90.91999817,Centerlines.StatewideRoads,R93720,430546.9718,4470811.801
425152.675,4486490.969,3420,GNC,498,264 E 12300 S,DRAPER,84020,Health Food,100,AddressPoints.AddressGrid,R93726,425152.675,4486490.969
424583.5042,4494654.917,3421,PHILLIPS 66 DAL SOGLIO,,8370 S STATE ST,MIDVALE,84047,Convenience Grocery,100,AddressPoints.AddressGrid,R93727,424583.5042,4494654.917
420655.8255,4510677.557,3422,GONZALEZ MARKET,,1220 S REDWOOD RD,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R93785,420655.8255,4510677.557
416671.2611,4505583.428,3423,MINIATURE MARKET EXPRESS,3,3984 W 3500 S,WEST VALLEY CITY,84120,Convenience Grocery,100,AddressPoints.AddressGrid,R93897,416671.2611,4505583.428
269677.5824,4110256.043,3424,DIXIE NUTRITION,,406 W ST GEORGE BLVD,ST GEORGE,84770,Health Food,100,AddressPoints.AddressGrid,R93930,269677.5824,4110256.043
318113.0243,4173823.791,3425,EL BOLSON MARKET,,987 N MAIN STE 9,CEDAR CITY,84720,Grocery Store,90.91999817,AddressPoints.AddressGrid,R93945,318113.0243,4173823.791
426355.5734,4512969.638,3426,SPROUTS FARMERS MARKET,,216 S 700 E,SALT LAKE CITY,84102,Grocery Store,100,AddressPoints.AddressGrid,R94106,426355.5734,4512969.638
424010.8529,4537383.4,3427,HARMONS STATION PARK STORE,,200 N STATION PKWY,FARMINGTON,84025,Supermarket,100,AddressPoints.AddressGrid,R94162,424010.8529,4537383.4
417970.6328,4564998.656,3428,WAL-MART STORES INC,3789,1959 WALL AVE,OGDEN,84401,Supermarket,100,AddressPoints.AddressGrid,R94163,417970.6328,4564998.656
422726.0437,4513904.765,3429,RANCHO MARKETS,,140 N 900 W,SALT LAKE CITY,84116,Grocery Store,100,AddressPoints.AddressGrid,R94169,422726.0437,4513904.765
466509.0634,4529456.698,3430,NEENAS MARKET,,47 S MAIN ST,COALVILLE,84017,Convenience Grocery,100,AddressPoints.AddressGrid,R94190,466509.0634,4529456.698
426207.5047,4512827.215,3431,SHOP N GO,,573 E 300 S,SALT LAKE CITY,84102,Convenience Grocery,100,AddressPoints.AddressGrid,R94407,426207.5047,4512827.215
444226.4222,4440360.605,3432,PATAGONIA INTERNATIONAL MARKET,,144 N MAIN ST,SPANISH FORK,84660,Specialty Grocery,100,AddressPoints.AddressGrid,R94467,444226.4222,4440360.605
419872.7066,4563422.645,3433,RANCHO MARKET,,905 E 26TH ST,OGDEN,84401,Specialty Grocery,100,AddressPoints.AddressGrid,R94514,419872.7066,4563422.645
364205.994,4100806.172,3434,GLAZIERS FAMILY MARKET,,264 S 100 E,KANAB,84741,Grocery Store,100,AddressPoints.AddressGrid,R9475,364205.994,4100806.172
415641.2405,4509601.649,3435,SCHWANS HOME SERVICE INC,,1710 S 4490 W,SALT LAKE CITY,84104,Convenience Grocery,100,AddressPoints.AddressGrid,R95077,415641.2405,4509601.649
425934.2956,4514607.782,3436,VIDA Y SALUD,,427 E 3300 S STE A & B,SALT LAKE CITY,84115,Health Food,84.18000031,Centerlines.StatewideRoads,R95092,425934.2956,4514607.782
420595.8212,4510606.499,3437,BOTANICA SAN JORGE,,1755 W SEQUOIA VISTA - 3C,SALT LAKE CITY,84104,Specialty Grocery,90.91999817,AddressPoints.AddressGrid,R95093,420595.8212,4510606.499
416751.4107,4505729.555,3438,VIDA SANA,,3952 W 3500 S,WEST VALLEY CITY,84120,Health Food,100,AddressPoints.AddressGrid,R95094,416751.4107,4505729.554
464508.1843,4482595.117,3439,WAL-MART,4696,1274 S HIGHWAY 189,HEBER CITY,84032,Grocery Store,100,AddressPoints.AddressGrid,R95279,464508.1843,4482595.117
426830.561,4503256.639,3440,BLACK CHERRY MARKET,,4346 S 900 E,SALT LAKE CITY,84124,Specialty Grocery,100,AddressPoints.AddressGrid,R95320,426830.561,4503256.639
422634.3248,4511817.806,3441,LA PALMITA,,715 S 900 W STE D2,SALT LAKE CITY,84104,Convenience Grocery,100,AddressPoints.AddressGrid,R95659,422634.3248,4511817.806
419486.4863,4545954.987,3442,ARCE MARKET LA FAVORITA LLC,,53 N FORT LN,LAYTON,84041,Specialty Grocery,100,AddressPoints.AddressGrid,R95787,419486.4863,4545954.987
405881.2406,4292631.867,3443,IFA 65,,670 N MAIN,RICHFIELD,84701,Convenience Grocery,90.91999817,AddressPoints.AddressGrid,R95823,405881.2406,4292631.867
425704.1855,4512965.065,3444,BIG LOTS,4583,370 E 200 S,SALT LAKE CITY,84115,Convenience Grocery,100,AddressPoints.AddressGrid,R96141,425704.1855,4512965.065
416061.6117,4568197.943,3445,BDO OUTLET,,986 W 2ND ST BLDG 12A,OGDEN,84404,Salvage Grocery,100,AddressPoints.AddressGrid,R96205,416061.6117,4568197.943
390999.3686,4501026.303,3446,SOELBERGS MARKET,,6727 N HWY 36,STANSBURY PARK,84074,Supermarket,100,Centerlines.StatewideRoads,R96516,390999.3686,4501026.303
634299.1067,4162129.889,3447,GOULDING KOA CAMPGROUND,,2000 MAIN ST,MONUMENT VALLEY,84536,Convenience Grocery,100,Centerlines.StatewideRoads,R9654,634299.1067,4162129.889
634237.6176,4163726.171,3448,CONOCO ,,1000 MAIN ST,MONUMENT VALLEY,84536,Grocery Store,100,Centerlines.StatewideRoads,R9657,634237.6176,4163726.171
426942.2164,4493007.006,3449,SHIRLYNS NATURAL FOODS,,9186 S VILLAGE SHOP DR,SANDY,84094,Health Food,100,AddressPoints.AddressGrid,R96633,426942.2164,4493007.006
421674.9729,4523074.398,3450,FAMILY DOLLAR INC,28844,750 N REDWOOD RD,NORTH SALT LAKE,84054,Convenience Grocery,100,AddressPoints.AddressGrid,R96661,421674.9729,4523074.398
420738.1609,4506102.827,3451,BEST AFRICAN BOUTIQUE,,3197 S REDWOOD RD STE 7,SALT LAKE CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R96696,420738.1609,4506102.827
426644.1374,4529152.032,3452,EMERGENCY ESSENTIALS,,70 S 500 W,CENTERVILLE,84014,Retail,75.58999634,Centerlines.StatewideRoads,R96703,426644.1374,4529152.032
420669.7546,4493218.134,3453,ASIAN CITY INC,,1653 W 9000 S,WEST JORDAN,84088,Convenience Grocery,100,AddressPoints.AddressGrid,R96763,420669.7546,4493218.134
445413.0043,4452757.594,3454,STOKES FRESH MARKET,,795 N STATE RD 198,SALEM,84653,Supermarket,83.34999847,Centerlines.StatewideRoads,R96791,445413.0043,4452757.594
425113.8044,4513316.069,3455,HARMONS CITY CREEK,,135 E 100 S,SALT LAKE CITY,84111,Grocery Store,100,AddressPoints.AddressGrid,R96986,425113.8044,4513316.069
426794.4819,4505674.326,3456,RANCHO MARKET,,898 E 3300 S,SALT LAKE CITY,84106,Supermarket,100,AddressPoints.AddressGrid,R97082,426794.4819,4505674.325
266792.1828,4111693.313,3457,USA GAS,62511,1925 W SUNSET BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R97115,266792.1828,4111693.313
430379.6766,4618310.276,3458,GNC,1730,981 S MAIN STE 270,LOGAN,84321,Health Food,90.91999817,AddressPoints.AddressGrid,R97422,430379.6766,4618310.276
422826.2203,4497117.175,3459,GNC,2016,7157 S BINGHAM JCT,MIDVALE,84047,Health Food,90.91999817,AddressPoints.AddressGrid,R97647,422826.2203,4497117.175
417682.8836,4547592.067,3460,BIG LOTS,4605,1030 N MAIN ST,LAYTON,84041,Convenience Grocery,100,AddressPoints.AddressGrid,R97712,417682.8836,4547592.067
424821.1059,4513376.909,3461,GNC,147,51 S MAIN ST STE 140A,SALT LAKE CITY,84101,Health Food,100,AddressPoints.AddressGrid,R97864,424821.1059,4513376.909
427349.7654,4511364.975,3462,MAISON CONFISERIE,,1059 E 900 S,SALT LAKE CITY,84105,Retail,100,AddressPoints.AddressGrid,R97908,427349.7654,4511364.975
421188.7361,4556295.414,3463,WALGREENS,15013,6016 S 1550 E,SOUTH OGDEN,84405,Convenience Grocery,100,AddressPoints.AddressGrid,R98046,421188.7361,4556295.414
426559.9221,4526986.108,3464,BOUNTIFUL COMM FOOD PANTRY,,480 E 150 N,BOUNTIFUL,84010,Salvage Grocery,100,AddressPoints.AddressGrid,R98089,426559.9221,4526986.108
464709.3797,4482620.267,3465,DOLLAR TREE,4865,1268 S HIGHWAY 189,HEBER CITY,84032,Convenience Grocery,100,AddressPoints.AddressGrid,R98201,464709.3797,4482620.267
417212.4066,4491976.825,3466,DOLLAR TREE,4979,3656 W 9800 S,SOUTH JORDAN,84095,Convenience Grocery,100,AddressPoints.AddressGrid,R98417,417212.4066,4491976.825
424811.3796,4525836.956,3467,GREGORYS WHEAT SHOP,,930 S 500 W,BOUNTIFUL,84010,Health Food,100,Centerlines.StatewideRoads,R9845,424811.3796,4525836.956
447091.4469,4180516.833,3468,GRIFFIN MERCANTILE,,30 W MAIN,ESCALANTE,84726,Grocery Store,90.91999817,AddressPoints.AddressGrid,R9859,447091.4469,4180516.833
453128.5554,4503888.118,3469,WESTGATE MARKETPLACE,,3000 CANYONS RESORT DR,PARK CITY,84098,Convenience Grocery,100,AddressPoints.AddressGrid,R98778,453128.5554,4503888.118
447998.8295,4447506.604,3470,EL TORITO CARNICERIA &,,703 N MAIN ST,SPRINGVILLE,84663,Specialty Grocery,100,Centerlines.StatewideRoads,R99051,447998.8295,4447506.604
243702.1673,4513917.007,3471,KALACHI`S MEAT MARKET,,SIXTH ST 208,WENDOVER,84083,Grocery Store,92.43000031,Centerlines.StatewideRoads,R99101,243702.1673,4513917.007
426644.3249,4500430.457,3472,DOLLAR TREE,4927,5508 S 900 E,MURRAY,84117,Convenience Grocery,100,AddressPoints.AddressGrid,R99195,426644.3249,4500430.457
413601.101,4507511.689,3473,TARGET STORE T,,5518 W HIGH MARKET DR,WEST VALLEY CITY,84128,Grocery Store,100,AddressPoints.AddressGrid,R99311,413601.101,4507511.689
418782.1458,4567628.793,3474,RANCHO MARKET,,404 WASHINGTON BLVD,OGDEN,84404,Supermarket,100,AddressPoints.AddressGrid,R99421,418782.1458,4567628.793
444642.8117,4441778.05,3475,COSTCO WHOLESALE,1118,273 E 1000 N,SPANISH FORK,84660,Supermarket,100,AddressPoints.AddressGrid,R99538,444642.8117,4441778.05
431324.285,4507955.819,3476,WAL-MART,4208,2705 E PARLEYS WAY,SALT LAKE CITY,84109,Supermarket,100,AddressPoints.AddressGrid,R99637,431324.285,4507955.819
585250.4583,4460458.825,3477,FAMILY DOLLAR INC,29225,305 W HWY 40,ROOSEVELT,84066,Convenience Grocery,100,Centerlines.StatewideRoads,R99674,585250.4583,4460458.825
420843.8854,4506400.35,3478,REDWOOD FOOD PANTRY,,3060 S LESTER ST,WEST VALLEY CITY,84119,Grocery Store,100,AddressPoints.AddressGrid,R99895,420843.8854,4506400.35
